Afrika	Afrique
Nogometna reprezentacija Malte	Équipe de Malte de football
Superjunak	Super-héros
UEFA Liga prvaka 2008/2009.	Ligue des champions de l'UEFA 2008-2009
Falafel	Falafel
Konkubina	Concubinage
Nogometna reprezentacija Kipra	Équipe de Chypre de football
Personalna unija	Union personnelle
Srpska pravoslavna crkva	Église serbe orthodoxe
LDAP	Lightweight Directory Access Protocol
Sepak takraw	Sepak takraw
Billboard 200	Billboard 200
Zastava Arube	Drapeau d'Aruba
Ljekovito bilje	Plante médicinale
Fortaleza EC	Fortaleza Esporte Clube
Kišni čovjek	Rain Man
Panteon (Pariz)	Panthéon (Paris)
Egzil	Exil
Futurologija	Futurologie
Rak debelog crijeva	Cancer du côlon
Kod	Code (information)
Gao	Gao
Mnogoljušturaši	Polyplacophora
Bonton	Étiquette (code)
Ćelijska dioba	Division cellulaire
Carnotov ciklus	Cycle de Carnot
Plantaža	Plantation
1430te	Années 1430
Katherine Howard	Catherine Howard
Informacijska RNK	Acide ribonucléique messager
Premier League 2009/2010.	Championnat d'Angleterre de football 2009-2010
Ćelijski ciklus	Cycle cellulaire
Anamneza	Anamnèse (médecine)
Egalitarizam	Égalitarisme
Decentralizacija	Décentralisation
James Naismith	James Naismith
Perspektiva (vizualno)	Perspective (représentation)
B.B. King	B. B. King
Cliff Burton	Cliff Burton
Mount Erebus	Mont Erebus
William Gibson	William Gibson
Drum and bass	Drum and bass
Dimitrije I, veliki knez Moskve	Dimitri Ier Donskoï
Divergencija	Divergence (analyse vectorielle)
Prešov (regija)	Région de Prešov
Waterloo (čvor)	Waterloo (homonymie)
Klijen	Chevesne
Nogometna reprezentacija Crne Gore	Équipe du Monténégro de football
TED (konferencija)	Conférence TED
Svjetsko prvenstvo u nogometu 2010 - grupa H	Groupe H de la Coupe du monde de football 2010
Produžena moždina	Moelle allongée
Britpop	Britpop
Lockheed U-2	Lockheed U-2
Alyssa Milano	Alyssa Milano
Monk	Monk
Međućelijske veze	Jonctions intercellulaires
Xzibit	Xzibit
Pastel	Pastel
Von Neumannova arhitektura	Architecture de von Neumann
Spisak gradova u Španiji	Villes d'Espagne
Izomorfizam	Isomorphisme
Spirala	Spirale
Razmjenjivač toplote	Échangeur de chaleur
Sophie Monk	Sophie Monk
Ćelijski automat	Automate cellulaire
Trogir	Trogir
Jagiellonia Białystok	Jagiellonia Białystok
3D računarska grafika	Infographie tridimensionnelle
UEFA Liga prvaka 2010/2011.	Ligue des champions de l'UEFA 2010-2011
FA Community Shield	Community Shield
Joseph McCarthy	Joseph McCarthy
Nogometna reprezentacija Islanda	Équipe d'Islande de football
Tempo	Tempo
Davor Šuker	Davor Šuker
Kevin Garnett	Kevin Garnett
Bash	Bourne-Again shell
Davisov prolaz	Détroit de Davis
Zeltweg	Zeltweg
Nogometna reprezentacija Sovjetskog saveza	Équipe d'Union soviétique de football
Oficir	Officier
13. grupa hemijskih elemenata	Éléments du groupe 13
Spisak gradova u Švedskoj	Liste des villes de Suède
4. grupa hemijskih elemenata	Éléments du groupe 4
Retrovirus	Retroviridae
Nogometna reprezentacija Latvije	Équipe de Lettonie de football
Laboratorija za mlazni pogon	Jet Propulsion Laboratory
CONCACAF Gold kup	Gold Cup (CONCACAF)
Cementit	Cémentite
Stadion Royal Bafokeng	Stade Royal Bafokeng
Apolodor iz Damaska	Apollodore de Damas
RISC	Reduced instruction set computer
King Crimson	King Crimson
Lutrija	Loterie
CSI: Miami	Les Experts : Miami
Zemunik Donji	Zemunik Donji
Brigantin	Brigantin
Zemun	Zemun
Pustinja Sonora	Désert de Sonora
Kvestor	Questeur (Rome antique)
Razumijevanje govora	Reconnaissance automatique de la parole
MMS	Multimedia Messaging Service
Laminarno strujanje	Écoulement laminaire
18. vijek p. n. e.	XVIIIe siècle av. J.-C.
Ulema	Alem (islam)
Trg Concorde	Place de la Concorde
Astrip	Aristippe de Cyrène
Hemijska ravnoteža	Équilibre chimique
Flota	Flotte
Brian de Palma	Brian De Palma
Jonski red	Ordre ionique
Malter	Mortier (matériau)
Baza (linearna algebra)	Base (algèbre linéaire)
Haridžije	Kharidjisme
Evropsko prvenstvo u nogometu 2016.	Championnat d'Europe de football 2016
Zlatno pravilo	Éthique de réciprocité
Grb Slovačke	Armoiries de la Slovaquie
Islamska umjetnost	Arts de l'Islam
Vardar	Vardar
Javno zdravstvo	Santé publique
Zastava Angvile	Drapeau d'Anguilla
Zastava Jerseya	Drapeau de Jersey
Spisak mjesta Svjetske baštine u Africi	Liste du patrimoine mondial en Afrique
Van der Waalsove sile	Force de van der Waals
Dentin	Dentine
Dezinformacija	Désinformation
Zenon (čvor)	Zénon
FC Basel	Fussball-Club Basel 1893
Poikilotermija	Poïkilotherme
Star Alliance	Star Alliance
Ortoklas	Orthose
François Noël Babeuf	Gracchus Babeuf
Emacs	Emacs
Mg (čvor)	MG
Timpan	Timbales (musique classique)
Elipsa (figura)	Ellipse (rhétorique)
Ayerbe	Ayerbe
Spisak faraona	Pharaons par ordre chronologique
Svod	Voûte
Mogiljovska oblast	Voblast de Moguilev
1460te	Années 1460
Plitvička jezera (nacionalni park)	Parc national des lacs de Plitvice
Fes	Fez (coiffure)
Hercegovina	Herzégovine
Benito Pérez Galdós	Benito Pérez Galdós
Chicago (film)	Chicago (film, 2002)
Grb Saveza Sovjetskih Socijalističkih Republika	Blason de l'Union des Républiques socialistes soviétiques
Dyskobolia Grodzisk Wielkopolski	Dyskobolia Grodzisk Wielkopolski
Game (reper)	Game (rappeur)
Spisak norveških kraljeva	Liste des monarques de Norvège
Mliječna žlijezda	Glande mammaire
Ulcinj	Ulcinj
Pitija	Pythéas
Indexi	Indexi
Tugra	Tuğra
Gorillaz	Gorillaz
St. Jakob-Park	Parc Saint-Jacques
Heparin	Héparine
Kosovski rat	Guerre du Kosovo
Svjetski šahovski prvaci	Championnat du monde d'échecs
Roksana	Roxane
Margareta Angulemska	Marguerite de Navarre (1492-1549)
Île de la Cité	Île de la Cité
Zastava Bermuda	Drapeau des Bermudes
Tetrahidrokanabinol	Tétrahydrocannabinol
Harmonijsko osciliranje	Oscillateur harmonique
Cink oksid	Oxyde de zinc
Hoax	Canular
Grb Malte	Armoiries de Malte
Ivan Duns Škot	Jean Duns Scot
Knut III, kralj Danske	Knut III de Danemark
Allen Iverson	Allen Iverson
Grej	Gray (unité)
Karin	Carin
Ležaj	Palier (mécanique)
Kastor i Polideuk	Dioscures
1470te	Années 1470
Polje (matematika)	Corps commutatif
Lockheed SR-71	Lockheed SR-71 Blackbird
Benvenuto Cellini	Benvenuto Cellini
Mjenica	Lettre de change
Grb Švedske	Armoiries de la Suède
Turbulencija	Turbulence
Talenat (mjera)	Talent (unité)
Jigorō Kanō	Jigorō Kanō
Gvineja (čvor)	Guinea
Antiklinala	Anticlinal
Fotogrametrija	Photogrammétrie
Bruce Dickinson	Bruce Dickinson
Larry Bird	Larry Bird
E160a	Carotène
Zoe Saldana	Zoe Saldana
Svjetsko prvenstvo u hokeju na ledu	Championnat du monde de hockey sur glace
Edmund Veličanstveni	Edmond Ier
Joruba	Yoruba (peuple)
NATO fonetska abeceda	Alphabet phonétique de l'OTAN
Filmska trilogija Gospodar prstenova	Le Seigneur des anneaux (série de films)
Centralna banka Ermenije	Banque centrale d'Arménie
Natrij karbonat	Carbonate de sodium
Centralna banka Azerbejdžana	Banque centrale d'Azerbaïdjan
Horsens	Horsens
Termopar	Thermocouple
CNC mašina	Machine-outil à commande numérique
Richard Wright	Richard Wright (musicien)
Konosman	Connaissement
Miletska škola	École milésienne
Muflon	Mouflon
Stator	Stator
Dejtonski sporazum	Accords de Dayton
Maćuhica	Viola tricolor
Čarobni predmeti u Harryju Potteru	Objets magiques dans l’univers de Harry Potter
Apijan	Appien
Tao	Tao
Nepravilna galaksija	Galaxie irrégulière
Katamaran	Catamaran
Magnetar	Magnétar
Moodle	Moodle
Patuljasta galaksija	Galaxie naine
Lagrangeova tačka	Point de Lagrange
Energija aktivacije	Énergie d'activation
1480te	Années 1480
Zimzelene biljke	Sempervirent
Apop	Apophis
Christopher Plummer	Christopher Plummer
Memento	Memento (film)
BSC Young Boys	Berner Sport Club Young Boys
Moravskošleski kraj	Région de Moravie-Silésie
L'Hôpitalovo pravilo	Règle de L'Hôpital
Standard Liège	Standard de Liège
Metida (mitologija)	Métis (mythologie)
Eadweard Muybridge	Eadweard Muybridge
Gama funkcija	Fonction gamma
Danaja	Danaé
OCLC	Online Computer Library Center
550te p. n. e.	Années 550 av. J.-C.
Centralizacija	Centralisation (histoire)
Web dizajn	Conception de site web
Vod smrti	Platoon
Zastava Saveznih Država Mikronezije	Drapeau des États fédérés de Micronésie
Centralni komitet	Comité central
Podrutina	Sous-programme
Centralni masiv	Massif central
1490te	Années 1490
Pascalov zakon	Principe de Pascal
Triglif	Triglyphe
Centralna Srbija	Serbie centrale
Smederevo	Smederevo
Skylab	Skylab
Neretva	Neretva
Centralni federalni okrug	District fédéral central
Ronnie O'Sullivan	Ronnie O'Sullivan
Grb Bangladeša	Emblème du Bangladesh
Ruska svemirska agencija	Agence spatiale fédérale russe
Bura	Bora
Kalij-permanganat	Permanganate de potassium
Čizma	Botte (chaussure)
Aktivni ugalj	Charbon actif
Lažni rat	Drôle de guerre
Ebu-Hanifa	Abû Hanîfa
Amonij	Ammonium
Sedam (film)	Seven (film)
Fokus	Foyer (optique)
Chomskyjeva hijerarhija	Hiérarchie de Chomsky
Niskotarifna avionska kompanija	Compagnie aérienne à bas prix
Club Brugge KV	Club Bruges KV
Visočinski kraj	Région de Vysočina
Jean Bodin	Jean Bodin
Aridna klima	Climat désertique
Amadeus	Amadeus (film)
Transvaal	Transvaal
Frascati	Frascati
Transseksualnost	Transsexualisme
Nogometna reprezentacija Sjeverne Irske	Équipe d'Irlande du Nord de football
14 Herculis	14 Herculis
Karloman, franački	Carloman Ier
Titracija	Titrage
Španske suverene teritorije	Plazas de soberanía
Peripheral Component Interconnect	Peripheral Component Interconnect
Isabel Martínez de Perón	Isabel Martínez de Perón
Fredrik Bajer	Fredrik Bajer
Gary Becker	Gary Becker
Dylan Thomas	Dylan Thomas
Gospodin i gospođa Smith	Mr. et Mrs. Smith (film, 2005)
Felipe VI, kralj Španije	Felipe VI
Ambrose Bierce	Ambrose Bierce
Veliki potres u Lisabonu	Séisme de 1755 à Lisbonne
Grodnenska oblast	Voblast de Hrodna
Farska kruna	Couronne féroïenne
Kirijeva tačka	Température de Curie
Bose-Einstein statistika	Statistique de Bose-Einstein
Kraljevina Jugoslavija	Royaume de Yougoslavie
Džungla	Jungle
Aheront (rijeka)	Achéron
Karlovarski kraj	Région de Karlovy Vary
FK BATE Borisov	FK BATE Borisov
Kraton	Craton
Tupoljev Tu-160	Tupolev Tu-160
Tona	Tonne
Nogometna reprezentacija Moldavije	Équipe de Moldavie de football
Surfaktant	Tensioactif
Emile Heskey	Emile Heskey
Pejzaž u slikarstvu	Paysage dans l'art
Giganti	Géant (mythologie grecque)
Edwy	Eadwig
Prvi opijumski rat	Première guerre de l'opium
Centurija	Centurie
Lakshmi Mittal	Lakshmi Mittal
Putarina	Péage
Politička geografija	Géographie politique
Srednje egipatsko carstvo	Moyen Empire égyptien
Ferenc Gyurcsány	Ferenc Gyurcsány
Pitagorejski savez	École pythagoricienne
Metalna veza	Liaison métallique
Nogometna reprezentacija Izraela	Équipe d'Israël de football
Cepelin	Zeppelin
Domenico Ghirlandaio	Domenico Ghirlandaio
Protej (mitologija)	Protée (mythologie)
Nogometna reprezentacija Toga	Équipe du Togo de football
Sterilizacija	Stérilisation (microbiologie)
Akreditiv	Lettre de crédit
Energija raspada	Énergie de désintégration
Produkt raspada	Produit de désintégration
M4 Sherman	Char M4 Sherman
Grb Crne Gore	Armoiries du Monténégro
Zastava Palestine	Drapeau de la Palestine
25. vijek p. n. e.	XXVe siècle av. J.-C.
Jim Jarmusch	Jim Jarmusch
Omega-3 masne kiseline	Oméga-3
Edred	Eadred
Svinjetina	Porc (viande)
Zakon idealnog plina	Loi de Joule et Gay-Lussac
Ezra	Esdras
ITER	ITER
Kameo	Caméo
Agresija	Agression
Fluorescencija	Fluorescence
Tekbir	Allahou akbar
Dinar	Dinar
Gareth Barry	Gareth Barry
Bot	Bot informatique
12. grupa hemijskih elemenata	Éléments du groupe 12
Inverzna funkcija	Bijection réciproque
Metamfetamin	Méthamphétamine
Polisemija	Polysémie
Komensalizam	Commensalisme
Vrli novi svijet	Le Meilleur des mondes
Diogen Apolonjanin	Diogène d'Apollonie
Suprematizam	Suprématisme
Dekstrin	Dextrine
Sic	Sic
Yu-Gi-Oh!	Yu-Gi-Oh!
150te	Années 150
150te p. n. e.	Années 150 av. J.-C.
Kakhaber Kaladze	Kakhaber Kaladze
Električne instalacije	Installation électrique
Sarajevski atentat	Attentat de Sarajevo
Crna šarka	Vipère péliade
Bartolomé Esteban Murillo	Bartolomé Esteban Murillo
Enid Blyton	Enid Blyton
Melanholija	Mélancolie
Lećasta galaksija	Galaxie lenticulaire
Haribda	Charybde
Steve Harris	Steve Harris
Gudački instrumenti	Instrument à cordes frottées
Rak kože	Cancer de la peau
John Deacon	John Deacon
Admet	Admète
Autoportret	Autoportrait
Yun Chi-ho	Yun Chi-ho
Sisak	Sisak
Esteban Cambiasso	Esteban Cambiasso
Giuseppe Meazza	Giuseppe Meazza
Saqqara	Saqqarah
Ibrahim Rugova	Ibrahim Rugova
Liberdade	Liberdade
Aperitiv	Apéritif
Sveti Valentin	Valentin de Terni
Formalni jezik	Langage formel
Danny Glover	Danny Glover
Mediteranska unija	Union pour la Méditerranée
Chagos	Archipel des Chagos
Notni sistem	Portée (musique)
Hidrofilnost	Hydrophile
Wachau	Wachau
152 mm top-haubica M1937 (ML-20)	Canon M1937, 152 mm
Kaćuša	Katioucha
Guido d'Arezzo	Guido d'Arezzo
1520te	Années 1520
ŠK Slovan Bratislava	ŠK Slovan Bratislava
Metloboj kroz stoljeća	Le Quidditch à travers les âges
CSI: NY	Les Experts : Manhattan
Yngwie Malmsteen	Yngwie Malmsteen
Autonomna pokrajina Zapadna Bosna	Province autonome de Bosnie occidentale
Simeon I	Siméon Ier de Bulgarie
Fosforescencija	Phosphorescence
Mjera	Mesure (mathématiques)
Pancho Villa	Pancho Villa
Administrativna podjela Rusije	Subdivision de la Russie
Srednjovjekovna filozofija	Philosophie médiévale
Općine u Norveškoj	Fylke
Karlovački mir	Traité de Karlowitz
Tinitus	Acouphène
Piron iz Elide	Pyrrhon d'Élis
Geostacionarna orbita	Orbite géostationnaire
Adobe Dreamweaver	Adobe Dreamweaver
Univerzitet Sjeverne Karoline u Chapel Hillu	Université de Caroline du Nord à Chapel Hill
I Have A Dream	I have a dream
Benedetto Croce	Benedetto Croce
Kasiodor	Cassiodore
U raljama zakona	Down by Law
Dopisnica	Carte postale
Brzo klizanje	Patinage de vitesse
Domen (matematika)	Ensemble de définition
Our Airline	Our Airline
Paolo Uccello	Paolo Uccello
1530te	Années 1530
Pinceta	Brucelles
Talasni broj	Nombre d'onde
Jedrenje	Nautisme (voile)
Čatal Hejuk	Çatal Höyük
Radna stanica	Station de travail
DRM	Gestion des droits numériques
Zlinski kraj	Région de Zlín
Ktesifon	Ctésiphon
Damn Small Linux	Damn Small Linux
Hibernian FC	Hibernian Football Club
Leskovac	Leskovac
Prezent	Indicatif présent en français
Andaluzit	Andalousite
Glikozidi	Hétéroside
Dejan Stanković	Dejan Stanković
Trabzonspor	Trabzonspor Kulübü
Allvar Gullstrand	Allvar Gullstrand
Czech Airlines	CSA Czech Airlines
Dendrologija	Dendrologie
Bitka za Okinawu	Bataille d'Okinawa
Dorski red	Ordre dorique
Nick Cave	Nick Cave
Prometej (film)	Prometheus (film)
Južnomoravski kraj	Moravie-du-Sud
Ustečki kraj	Région d'Ústí nad Labem
Charles Barkley	Charles Barkley
Streptomicin	Streptomycine
Virtualna mašina	Machine virtuelle
Kimerijci	Cimmériens
Dial-up	Accès à internet par ligne commutée
Međunarodni aerodrom Šeremetjevo	Aéroport de Moscou-Cheremetievo
Inercijalni referentni okvir	Référentiel galiléen
Tarantski zaliv	Golfe de Tarente
T-90	T-90
Zapadna Finska	Finlande occidentale
Paraboloid	Paraboloïde
Američka revolucija	Révolution américaine
Pomično mjerilo	Vernier (mesure)
Vještačke neuronske mreže	Réseau de neurones artificiels
L-Innu Malti	L-Innu Malti
Koks	Coke (charbon)
Bettino Craxi	Bettino Craxi
IATA-Code	Code AITA
Nogometna reprezentacija Angole	Équipe d'Angola de football
Sherlock (serija)	Sherlock (série télévisée)
Karloman, kralj Zapadne Franačke	Carloman II
Arkadna video igra	Jeu d'arcade
Galipolje (poluostrvo)	Péninsule de Gallipoli
Amon Amarth	Amon Amarth (groupe)
Artakserks III	Artaxerxès III
Dundee United FC	Dundee United Football Club
Delfin (titula)	Dauphin (titre)
Jan Palach	Jan Palach
MIME	Multipurpose Internet Mail Extensions
Tvrdoća vode	Dureté de l'eau
Finansijski izvještaj	Comptes annuels
Stephen Fry	Stephen Fry
Edvard Mučenik	Édouard le Martyr
Mirovni sporazum u Saint-Germain-en-Layeu	Traité de Saint-Germain-en-Laye (1919)
Edgar Miroljubivi	Edgar le Pacifique
Hermetizam	Hermétisme
Nick Mason	Nick Mason
Mjerač ubrzanja	Accéléromètre
Katherine Parr	Catherine Parr
Herod Antipa	Hérode Antipas
Steve Nash	Steve Nash
Minska oblast	Voblast de Minsk
Hakan Şükür	Hakan Şükür
Sudar titana (2010)	Le Choc des Titans (film, 2010)
Spisak gradova i općina u Bosni i Hercegovini	Villes de Bosnie-Herzégovine
Vakcinacija	Vaccination
Instrumental	Instrumental (cas)
Suhoj	Soukhoï
Tim Duncan	Tim Duncan
Levijatan (knjiga)	Léviathan (Thomas Hobbes)
Sergio Badilla Castillo	Sergio Badilla Castillo
Tetraciklin	Tétracycline
Kalij-sulfat	Sulfate de potassium
Ikonostas	Iconostase
Funkcionalno programiranje	Programmation fonctionnelle
NUTS	Nomenclature des unités territoriales statistiques
Halidi	Halogénure
Irački dinar	Dinar irakien
Blok periodnog sistema elemenata	Bloc du tableau périodique
Montgomery Clift	Montgomery Clift
Herceg Novi	Herceg Novi
Luj III, kralj Zapadne Franačke	Louis III (roi des Francs)
Skila	Scylla (monstre)
Diferencijal (mehanički uređaj)	Différentiel (mécanique)
Vertikalni hitac	Trajectoire
Evropsko prvenstvo u košarci	Championnat d'Europe de basket-ball masculin
Migracija	Migration animale
Fatmir Sejdiu	Fatmir Sejdiu
Kretsko more	Mer de Crète
Ferdinand VI, kralj Španije	Ferdinand VI
Robert Sean Leonard	Robert Sean Leonard
Ligand	Ligand (chimie)
Usenet	Usenet
Kraken	Kraken
Opservacija	Observation
Jan Železný	Jan Železný
Sainte-Chapelle	Sainte-Chapelle
Padobranstvo	Parachutisme
Vlastito kretanje (astronomija)	Mouvement propre
Visoko	Visoko (Bosnie-Herzégovine)
Debugger	Débogueur
Vasilije IV, car Rusije	Vassili IV Chouiski
1550te	Années 1550
Java platforma, enterprise izdanje	Java EE
Pet dobrih careva	Antonins (Rome)
Ploter	Traceur (informatique)
Liberecki kraj	Région de Liberec
Goran Bregović	Goran Bregović
5. grupa hemijskih elemenata	Éléments du groupe 5
6. grupa hemijskih elemenata	Éléments du groupe 6
Ašurnasirpal II	Assurnazirpal II
Kralovehradecki kraj	Région de Hradec Králové
Perikard	Péricarde
Olomoucki kraj	Région d'Olomouc
Pardubički kraj	Région de Pardubice
HAARP	High frequency active auroral research program
Java Virtual Machine	Machine virtuelle Java
Svjećica	Bougie d'allumage
Adware	Publiciel
Henning Mankell	Henning Mankell
Spisak poljskih vladara	Liste des souverains de Pologne
Carlos Moyá	Carlos Moyà
Oslobodilačka vojska Kosova	Armée de libération du Kosovo
Uređaji za pohranjivanje podataka	Stockage d'information
Cape Canaveral	Cap Canaveral
Émil Cioran	Emil Cioran
Pocahontas	Pocahontas
Oktanski broj	Indice d'octane
Savu more	Mer de Savu
Rotor (elektrotehnika)	Rotor (électrotechnique)
A Night at the Opera (Queen)	A Night at the Opera (album de Queen)
1560te	Années 1560
AC Sparta Prag	AC Sparta Prague
Atentat na Johna F. Kennedyja	Assassinat de John F. Kennedy
Antonov An-124	Antonov An-124
Queen (album)	Queen (album)
Jensen Ackles	Jensen Ackles
Deformacija (mehanika)	Déformation d'un matériau
Zakon o Uniji 1707.	Acte d'Union (1707)
Titanij dioksid	Dioxyde de titane
Charlesov zakon	Loi de Charles
Gospođica Marple	Miss Marple
UTF-8	UTF-8
Opportunity	Opportunity
Jakobinska diktatura	Terreur (Révolution française)
Švedske pokrajine	Provinces historiques de la Suède
Nuno Gomes	Nuno Gomes
Salicilna kiselina	Acide salicylique
Moulin Rouge (film 2001)	Moulin rouge (film, 2001)
Kramer protiv Kramera	Kramer contre Kramer
Kulturalna asimilacija	Assimilation culturelle
Kvalifikacije za Svjetsko prvenstvo u nogometu 2010.	Éliminatoires de la Coupe du monde de football 2010
