Afrika	Afrique
Henk Houwaart	Henk Houwaart
Alfred Duncan	Alfred Duncan
Frederick Sanger	Frederick Sanger
Süleyman Demirel	Süleyman Demirel
351 Yrsa (1892 V)	(351) Yrsa
Karl Friedrich Schinkel	Karl Friedrich Schinkel
Kenzō Tange	Kenzō Tange
Piet Mondrian	Piet Mondrian
3552 Don Quixote (1983 SA)	(3552) Don Quichotte
Louis-Ferdinand Céline	Louis-Ferdinand Céline
Axel Witsel	Axel Witsel
Mark van Bommel	Mark van Bommel
Jöns Jacob Berzelius	Jöns Jacob Berzelius
Eduard Shevardnadze	Edouard Chevardnadze
Yueyang	Yueyang
Richard Burton	Richard Burton (acteur)
Saint-Nazaire	Saint-Nazaire
Oscar Hiljemark	Oscar Hiljemark
Jupp Heynckes	Jupp Heynckes
Louis Réard	Louis Réard
Matthieu Delpierre	Matthieu Delpierre
387 Aquitania (1894 AZ)	(387) Aquitania
Bobby Zamora	Bobby Zamora
George Tabori	George Tabori
Carl Gustaf Emil Mannerheim	Carl Gustaf Emil Mannerheim
Tom Savini	Tom Savini
Jan Koller	Jan Koller
Hans-Jörg Butt	Hans-Jörg Butt
Marco Reus	Marco Reus
Joan Miró	Joan Miró
Theodor W. Adorno	Theodor W. Adorno
Alfred Adler	Alfred Adler
Eugène de Savoie-Carignan	Eugène de Savoie-Carignan
Gunnar Myrdal	Gunnar Myrdal
Lisitra ny kintana eo amin'ny Hollywood Walk of Fame	Liste des étoiles du Hollywood Walk of Fame
Roque Santa Cruz	Roque Santa Cruz
Mikhaïl Khodorkovski	Mikhaïl Khodorkovski
Leonard Bernstein	Leonard Bernstein
Alfredo Stroessner	Alfredo Stroessner
Habadoana	Illettrisme
Christian Maicon Hening	Christian Maicon Hening
Billy Hughes	Billy Hughes
Roy Makaay	Roy Makaay
Esteban Alvarado	Esteban Alvarado
Donny Gorter	Donny Gorter
Nick Viergever	Nick Viergever
Girard Desargues	Girard Desargues
Dirk Marcellis	Dirk Marcellis
Susan Sontag	Susan Sontag
Kevin Keegan	Kevin Keegan
Oliver Bierhoff	Oliver Bierhoff
Karl-Heinz Rummenigge	Karl-Heinz Rummenigge
Iannis Xenakis	Iannis Xenakis
Lars Bender	Lars Bender
Benedikt Höwedes	Benedikt Höwedes
Li Si	Li Si
Marcell Jansen	Marcell Jansen
Kevin Kurányi	Kevin Kurányi
Oliver Neuville	Oliver Neuville
Christoph Metzelder	Christoph Metzelder
Riccardo Montolivo	Riccardo Montolivo
Ivan Klasnić	Ivan Klasnić
Maximilian Schell	Maximilian Schell
Lennart Meri	Lennart Meri
Vangelis	Vangelis
Graham, North Carolina	Graham (Caroline du Nord)
Louis Joseph Gay-Lussac	Louis Joseph Gay-Lussac
Andreï Kolmogorov	Andreï Kolmogorov
Jean le Rond D'Alembert	Jean le Rond D'Alembert
Leó Szilárd	Leó Szilárd
Willard Gibbs	Willard Gibbs
Marguerite Duras	Marguerite Duras
Łukasz Piszczek	Łukasz Piszczek
Felix Magath	Felix Magath
John Cornell	John Cornell
Hasan Salihamidžić	Hasan Salihamidžić
Marcel Schmelzer	Marcel Schmelzer
Jason Davidson	Jason Davidson
Allan Simonsen	Allan Simonsen
Steevy Chong Hue	Steevy Chong Hue
Christian IV de Danemark	Christian IV de Danemark
Alexeï Tupolev	Alexeï Tupolev
4337 Arecibo (1985 GB)	(4337) Arecibo
Vers-sur-Selles	Vers-sur-Selles
Albert Bandura	Albert Bandura
436 Patricia (1898 DT)	(436) Patricia
Edin Džeko	Edin Džeko
Alcide De Gasperi	Alcide De Gasperi
438 Zeuxo (1898 DU)	(438) Zeuxo
Samuel Armenteros	Samuel Armenteros
Nigel Pearson	Nigel Pearson
Mehmet Scholl	Mehmet Scholl
Alexandre Souvorov	Alexandre Souvorov
Teddy Chevalier	Teddy Chevalier
Bertrand Lemoine	Bertrand Lemoine
Piotr Trochowski	Piotr Trochowski
Niko Kovač	Niko Kovač
Dennis Aogo	Dennis Aogo
Heinrich Lenz	Emil Lenz
45 Eugenia	(45) Eugénie
Matthias Grünewald	Matthias Grünewald
Oliver Heaviside	Oliver Heaviside
Roman Weidenfeller	Roman Weidenfeller
Victor Vasarely	Victor Vasarely
Cristian Zaccardo	Cristian Zaccardo
Jean-Jacques Annaud	Jean-Jacques Annaud
Danijel Pranjić	Danijel Pranjić
Léopold Sédar Senghor	Léopold Sédar Senghor
Lucas Barrios	Lucas Barrios
Shinji Kagawa	Shinji Kagawa
482 Petrina (1902 HT)	(482) Petrina
Nicholas of Cusa	Nicolas de Cues
Arnold Schoenberg	Arnold Schönberg
Bandar Abbas	Bandar Abbas
490 Veritas (1902 JP)	(490) Veritas
Norman Borlaug	Norman Borlaug
Andreas Köpke	Andreas Köpke
497 Iva (1902 KJ)	(497) Iva
Arnulf an'i Karinthia	Arnulf de Carinthie
Bède le Vénérable	Bède le Vénérable
Hugo Grotius	Hugo Grotius
René Adler	René Adler
Gino Bartali	Gino Bartali
Ron-Robert Zieler	Ron-Robert Zieler
Diego Contento	Diego Contento
516 Amherstia (1903 MG)	(516) Amherstia
Jean-Marie Pfaff	Jean-Marie Pfaff
Scott Brown	Scott Brown (homme politique)
Saint-Privat, Ardèche	Saint-Privat (Ardèche)
Antonio Maceda	Antonio Maceda
Uwe Zötzsche	Uwe Zötzsche
Julio Salinas	Julio Salinas
Chidambaram	Chidambaram
Jim Beaver	Jim Beaver
Néstor Almendros	Néstor Almendros
David Jarolím	David Jarolím
Robert Huth	Robert Huth
Levan Kobiashvili	Levan Kobiashvili
Valdas Ivanauskas	Valdas Ivanauskas
Miarinarivo	Miarinarivo
Le Chambon-sur-Lignon	Le Chambon-sur-Lignon
Marc Ravalomanana	Marc Ravalomanana
Blumenau	Blumenau
Vedad Ibišević	Vedad Ibišević
576 Emanuela (1905 RF)	(576) Emanuela
Charles IV, Emperora Romana Masina	Charles IV (empereur des Romains)
585 Bilkis (1906 TA)	(585) Bilkis
Igor Tamm	Igor Tamm
Dennis Gabor	Dennis Gabor
Eugène Wigner	Eugene Wigner
Hans Bethe	Hans Bethe
Sebastian Boenisch	Sebastian Boenisch
Chinua Achebe	Chinua Achebe
Mirek Topolánek	Mirek Topolánek
Christian Ziege	Christian Ziege
Dietmar Hamann	Dietmar Hamann
Thomas Häßler	Thomas Häßler
Andreas Möller	Andreas Möller
Patrik Berger	Patrik Berger
Avery Brundage	Avery Brundage
638 Moira (1907 ZQ)	(638) Moïra
Pierre Bourdieu	Pierre Bourdieu
Markus Merk	Markus Merk
66652 Borasisi (1999 RZ253)	(66652) Borasisi
Lata Mangeshkar	Lata Mangeshkar
670 Ottegebe (1908 DR)	(670) Ottegebe
Henri Rousseau	Henri Rousseau
Petri Pasanen	Petri Pasanen
Halil Altıntop	Halil Altıntop
Eduardo Chillida	Eduardo Chillida
Pedro II an'i Brazila	Pierre II (empereur du Brésil)
José Paolo Guerrero	Paolo Guerrero
Cecilia Grubbström	Cecilia Grubbström
Mohammed Rafi	Mohammed Rafi
Joinville (Brazila)	Joinville (Santa Catarina)
Lúcio	Lúcio
Gentelles	Gentelles
744 Aguntina (1913 QW)	(744) Aguntina
Grivillers	Grivillers
Grécourt	Grécourt
Grouches-Luchuel	Grouches-Luchuel
Charles Wheatstone	Charles Wheatstone
Grandcourt, Somme	Grandcourt (Somme)
759 Vinifera (1913 SJ)	(759) Vinifera
760 Massinga (1913 SL)	(760) Massinga
Grébault-Mesnil	Grébault-Mesnil
Glisy	Glisy
Gueudecourt	Gueudecourt
Guerbigny	Guerbigny
Gézaincourt	Gézaincourt
Gamaches	Gamaches
Ernst Happel	Ernst Happel
Grand-Laviers	Grand-Laviers
Fernand Léger	Fernand Léger
Frucourt	Frucourt
Goyencourt	Goyencourt
817 Annika (1916 YW)	(817) Annika
Gratibus	Gratibus
John Russell	John Russell (1er comte Russell)
Ginchy	Ginchy
Georges Perec	Georges Perec
Assia Djebar	Assia Djebar
Gruny	Gruny
Romain Gary	Romain Gary
Gorges, Somme	Gorges (Somme)
Thomas Schaaf	Thomas Schaaf
Heydar Aliyev	Heydar Aliyev
Gauville, Somme	Gauville (Somme)
Nelson Valdez	Nelson Valdez
Gueschart	Gueschart
Gorenflos	Gorenflos
Vladimir Arnold	Vladimir Arnold
Froyelles	Froyelles
Guignemicourt	Guignemicourt
900 Rosalinde (1918 EC)	(900) Rosalinde
Isabelle Gulldén	Isabelle Gulldén
Sepp Herberger	Sepp Herberger
Christian Lell	Christian Lell
Harald Schumacher	Harald Schumacher
Thutmose III	Thoutmôsis III
Seti I	Séthi Ier
Baobab	Adansonia
Franz Vranitzky	Franz Vranitzky
Zvjezdan Misimović	Zvjezdan Misimović
Peter Bogdanovich	Peter Bogdanovich
Grivesnes	Grivesnes
Grattepanche	Grattepanche
Gapennes	Gapennes
Kevin Großkreutz	Kevin Großkreutz
980 Anacostia (1921 W19)	(980) Anacostia
Gwalior	Gwalior
993 Moultona (1923 NJ)	(993) Moultona
Carlton Cole	Carlton Cole
Leo Beenhakker	Leo Beenhakker
Matt Jarvis	Matt Jarvis
Albert Lebrun	Albert Lebrun
René Coty	René Coty
Vincent Auriol	Vincent Auriol
Mark Noble	Mark Noble
Patrice de Mac Mahon	Patrice de Mac Mahon
Bushehr	Bouchehr
Joey O'Brien	Joey O'Brien
Ricardo Vaz Tê	Ricardo Vaz Tê
Andreas Brehme	Andreas Brehme
Jens Nowotny	Jens Nowotny
Mark Schwarzer	Mark Schwarzer
Edinaldo Batista Libânio	Grafite
Antonio Galdeano	Antonio Galdeano
Nils Petersen	Nils Petersen
Jack Collison	Jack Collison
Andy Carroll	Andy Carroll
Santa Cruz, Kalifornia	Santa Cruz (Californie)
Santa Clara, Kalifornia	Santa Clara (Californie)
Santa Barbara, Kalifornia	Santa Barbara (Californie)
Romaric N'Dri Koffi	Romaric N'Dri Koffi
Steve McQueen	Steve McQueen
Albertville	Albertville
Patrick Helmes	Patrick Helmes
Frank Rost	Frank Rost
Jet Li	Jet Li
John Napier	John Napier
Richard Meier	Richard Meier
Ali Daei	Ali Daei
Joseph Priestley	Joseph Priestley
Joseph Mallord William Turner	Joseph Mallord William Turner
Julia Kristeva	Julia Kristeva
Queen of Sheba	Reine de Saba
Klaus Augenthaler	Klaus Augenthaler
Karl-Heinz Riedle	Karl-Heinz Riedle
Sebastian Deisler	Sebastian Deisler
Mark Rothko	Mark Rothko
Ole Christensen Rømer	Ole Christensen Rømer
Cherbourg-Octeville	Cherbourg-Octeville
Hernán Crespo	Hernán Crespo
David Ricardo	David Ricardo
John D. Rockefeller	John Davison Rockefeller
Norodom Sihanouk	Norodom Sihanouk
Lalamby	Voie ferrée
Aaron Hunt	Aaron Hunt
Andreas Herzog	Andreas Herzog
Central Park	Central Park
Jude Law	Jude Law
Marc-André ter Stegen	Marc-André ter Stegen
Gustaf Dalén	Gustaf Dalén
Burt Lancaster	Burt Lancaster
Jack Kerouac	Jack Kerouac
Gian Lorenzo Bernini	Gian Lorenzo Bernini
Muhammad Ali Jinnah	Muhammad Ali Jinnah
Raymond Aron	Raymond Aron
Ang Lee	Ang Lee
Simon Rolfes	Simon Rolfes
David Odonkor	David Odonkor
Marcel Dassault	Marcel Dassault
Clemens Fritz	Clemens Fritz
Wolfgang Stark	Wolfgang Stark
William Ewart Gladstone	William Ewart Gladstone
Fabian Ernst	Fabian Ernst
Blois	Blois
Neven Subotić	Neven Subotić
Josué Anunciado de Oliveira	Josué Anunciado de Oliveira
Jonathan Spector	Jonathan Spector
José Holebas	José Holebas
Aloys Senefelder	Aloys Senefelder
Ivan Perišić	Ivan Perišić
David Silva	David Silva
Peter Pekarík	Peter Pekarík
Ilkay Gündogan	İlkay Gündoğan
Javier Mascherano	Javier Mascherano
Dahntay Jones	Dahntay Jones
Julie Andrews	Julie Andrews
Edward Gibbon	Edward Gibbon
Héron d'Alexandrie	Héron d'Alexandrie
Didier Monczuk	Didier Monczuk
Ralf Edström	Ralf Edström
Nœux-les-Mines	Nœux-les-Mines
Paul Allen	Paul Allen
Toliara	Province de Toliara
Eusébio da Silva Ferreira	Eusébio (football)
Leonardo González	Leonardo González
Julian Jarrold	Julian Jarrold
Allahabad	Allahabad
Angleton, Texas	Angleton (Texas)
Jacques François	Jacques François
McBeth Sibaya	McBeth Sibaya
Sophie Marceau	Sophie Marceau
Peter Houtman	Peter Houtman
Tiruvannamalai	Tiruvannamalai
Luis del Sol	Luis del Sol
Charles Thomson Rees Wilson	Charles Thomson Rees Wilson
Sébastien Japrisot	Sébastien Japrisot
Ilie Bărbulescu	Ilie Bărbulescu
Enric Gensana	Enric Gensana
Thomas Linke	Thomas Linke
Akron, Ohio	Akron (Ohio)
Sandro Salvadore	Sandro Salvadore
Olivier Beretta	Olivier Beretta
Ezra Pound	Ezra Pound
William Shockley	William Shockley
Zísis Vrýzas	Zísis Vrýzas
Nemanja Vidić	Nemanja Vidić
José Manuel Reina	José Manuel Reina
Crozet, Ain	Crozet (Ain)
Alberto Fouilloux	Alberto Fouilloux
West Palm Beach, Florida	West Palm Beach
Jorginho	Jorginho
Johnny Rogers	Johnny Rogers
Docelles	Docelles
Valenciennes	Valenciennes
Thrissur	Thrissur
La Croix-Valmer	La Croix-Valmer
François Xavier	François Xavier
Rafael van der Vaart	Rafael van der Vaart
Alexander Borodin	Alexandre Borodine
Josep Guardiola	Pep Guardiola
Horst Weigang	Horst Weigang
Javier Navarro	Javier Navarro
Luis León Sánchez	Luis León Sánchez
John Polson	John Polson
Carlos Vidal	Carlos Vidal
Pierre Louis Moreau de Maupertuis	Pierre Louis Moreau de Maupertuis
Bethlehem, Pennsylvania	Bethlehem (Pennsylvanie)
Theodore von Kármán	Theodore von Kármán
Jacques Hadamard	Jacques Hadamard
Martin Stoll	Martin Stoll
Ava Gardner	Ava Gardner
George Best	George Best
Mobutu Sese Seko	Mobutu Sese Seko
Alfredo Di Stéfano	Alfredo Di Stéfano
Sergio Leone	Sergio Leone
Peter Molyneux	Peter Molyneux
Paulo Assunção	Paulo Assunção
Makoto Hasebe	Makoto Hasebe
Mario van der Ende	Mario van der Ende
Girolamo Savonarola	Jérôme Savonarole
Jim Marshall	Jim Marshall
Carlos Saleiro	Carlos Saleiro
Ibrahim Afellay	Ibrahim Afellay
Juan Carreño	Juan Carreño
Chambéry	Chambéry
Lakandranon'i Mozambika	Canal du Mozambique
Javier Hernández Balcázar	Javier Hernández Balcázar
Kim Young-sam	Kim Young-sam
Stephan Keller	Stephan Keller
Amadou Coulibaly	Amadou Coulibaly
Lope de Vega	Lope de Vega
Lens, Pas-de-Calais	Lens (Pas-de-Calais)
Lionel Bah	Lionel Bah
Jimmy Page	Jimmy Page
Plouégat-Guérand	Plouégat-Guérand
Jacob Heinl	Jacob Heinl
Lee Sang-min	Lee Sang-min
Hyun Joo-yup	Hyun Joo-yup
Ryan Flynn	Ryan Flynn
Sven Bender	Sven Bender
Hur Jae	Hur Jae
Jens Adler	Jens Adler
Adel, Iowa	Adel (Iowa)
Wolfgang Knaller	Wolfgang Knaller
William Henry Perkin	William Henry Perkin
Harry Maguire	Harry Maguire
Edmund Burke	Edmund Burke
Vincent McEveety	Vincent McEveety
Onja	Vague
Toteng	Toteng
Botlhatlogo	Botlhatlogo
Matlapana	Matlapana
Sef Vergoossen	Sef Vergoossen
Frederick, Oklahoma	Frederick (Oklahoma)
Efijery kasihina	Écran tactile
Fort Lauderdale, Florida	Fort Lauderdale
Bobonong	Bobonong
John Lukic	John Lukic
Nándor Hidegkuti	Nándor Hidegkuti
Mario Caserini	Mario Caserini
Cardinal Mazarin	Jules Mazarin
Camillo Benso	Camillo Cavour
Damochojena	Damochojena
Kobojango	Kobojango
Kareng	Kareng
Sankuyo	Sankuyo
Lentswelemoriti	Lentswelemoriti
Kristine Lilly	Kristine Lilly
Jean-Pierre Sinapi	Jean-Pierre Sinapi
Oh Jae-Suk	Oh Jae-suk
Ephraim Tjihonge	Ephraim Tjihonge
K.C. Rivers	K. C. Rivers
Stilian Petrov	Stilian Petrov
Lepokole	Lepokole
Fabian Delph	Fabian Delph
Lazare Weiller	Lazare Weiller
Billings, Montana	Billings (Montana)
Steve Hodge	Steve Hodge
Mabolwe	Mabolwe
Jean-Claude Piumi	Jean-Claude Piumi
Paulo Dybala	Paulo Dybala
Mathathane	Mathathane
Klaus Allofs	Klaus Allofs
Mmadinare	Mmadinare
Cachoeira do Sul	Cachoeira do Sul
Daniel Day-Lewis	Daniel Day-Lewis
Jean Rouch	Jean Rouch
West Lafayette, Indiana	West Lafayette
Sammir	Sammir
Peyraud	Peyraud
Thorrenc	Thorrenc
Saint-Étienne-de-Lugdarès	Saint-Étienne-de-Lugdarès
Saint-Étienne-de-Valoux	Saint-Étienne-de-Valoux
Choi Dae-shik	Choi Dae-shik
Christian Pander	Christian Pander
Saint-Désirat	Saint-Désirat
Saint-Jacques-d'Atticieux	Saint-Jacques-d'Atticieux
Park Dong-hyuk	Park Dong-hyuk
An Hyo-Yeon	An Hyo-yeon
Park Won-jae	Park Won-jae
Matt Besler	Matt Besler
Thomas Reiter	Thomas Reiter
Molalatau	Molalatau
Levallois-Perret	Levallois-Perret
Ko Jong-soo	Ko Jong-soo
Ramsay MacDonald	Ramsay MacDonald
Moletemane	Moletemane
Kim Do-Keun	Kim Do-keun
Ko Jeong-woon	Ko Jeong-woon
Andrzej Kubica	Andrzej Kubica
Silvio Spann	Silvio Spann
Michel Pensée	Michel Pensée
Motlhabaneng	Motlhabaneng
Yoon Jong-hwan	Yoon Jong-hwan
Lee Gang-jin	Lee Gang-jin
Tore Pedersen	Tore Pedersen
Choi Tae-uk	Choi Tae-uk
Michael Baur	Michael Baur
Herbert Henry Asquith	Herbert Henry Asquith
Oh Jang-eun	Oh Jang-eun
Cho Byung-kuk	Cho Byung-kuk
Robelela	Robelela
Choi Sung-kuk	Choi Sung-kuk
Sefophe	Sefophe
Charnas	Charnas
Thomas Nkono	Thomas Nkono
Semolale	Semolale
MacDonald Taylor	MacDonald Taylor
Crescent City, Kalifornia	Crescent City (Californie)
Kemba Walker	Kemba Walker
Fredric Baur	Fredric Baur
Borne, Ardèche	Borne (Ardèche)
Bogy	Bogy
Sehithwa	Sehithwa
Shorobe	Shorobe
Phuduhudu	Phuduhudu
Semboyo	Semboyo
Plougasnou	Plougasnou
Tsao	Tsao
Tobane	Tobane
Bodibeng	Bodibeng
Antti Jokinen	Antti Jokinen
Shatt al-'Arab	Chatt-el-Arab
Arnaldo Edi Lopes da Silva	Arnaldo Edi Lopes da Silva
John Obi Mikel	John Obi Mikel
Tsetsebjwe	Tsetsebjwe
Nevers	Nevers
Carlos Borges	Carlos Borges
Tshokwe	Tshokwe
Karel Reisz	Karel Reisz
Jens Bergensten	Jens Bergensten
Michael Schimpelsberger	Michael Schimpelsberger
Hani Al Taiar	Hani Al Taiar
Brian Hamalainen	Brian Hamalainen
Karen Chakhnazarov	Karen Chakhnazarov
Jaime Rodríguez	Jaime Rodríguez
Tony Woodcock	Tony Woodcock (football)
Jia Xiuquan	Jia Xiuquan
Kalamazoo, Michigan	Kalamazoo (Michigan)
Tor Hogne Aarøy	Tor Hogne Aarøy
Betafo	Betafo
Kedia	Kedia
Ilgar Gurbanov	Ilgar Gurbanov
Marius Žaliūkas	Marius Žaliūkas
Khwee	Khwee
Nicklas Bendtner	Nicklas Bendtner
Christian Wörns	Christian Wörns
Fatos Bećiraj	Fatos Bećiraj
Kumaga	Kumaga
Patrick Head	Patrick Head
Roger Rojas	Roger Rojas
Antonio Di Natale	Antonio Di Natale
Patrick Owomoyela	Patrick Owomoyela
Letlhakane	Letlhakane
Óscar Trejo	Óscar Trejo
Ioánnis Kyrástas	Ioánnis Kyrástas
Preben Elkjær Larsen	Preben Elkjær Larsen
Mladen Krstajić	Mladen Krstajić
Ephraim Kishon	Ephraim Kishon
João Pessoa	João Pessoa
Boris Vukčević	Boris Vukčević
Jacques Rivette	Jacques Rivette
Jon Voight	Jon Voight
Baltasar Kormákur	Baltasar Kormákur
Mikhaïl Kalachnikov	Mikhaïl Kalachnikov
Damir Kahriman	Damir Kahriman
Mayres, Ardèche	Mayres (Ardèche)
Kristen Mann	Kristen Mann
John Hamburg	John Hamburg
Éder Citadin Martins	Éder Citadin Martins
Thiruvananthapuram	Thiruvananthapuram
Terrell McIntyre	Terrell McIntyre
Mmadikola	Mmadikola
Jan Jönsson	Jan Jönsson
Edinson Cavani	Edinson Cavani
Mmatshumo	Mmatshumo
Gore Vidal	Gore Vidal
Lev Yachine	Lev Yachine
Mokoboxane	Mokoboxane
Jabir Ibn Hayyan	Jabir Ibn Hayyan
Mopipi	Mopipi
Moreomaoto	Moreomaoto
Paolo Pulici	Paolo Pulici
Jens Jeremies	Jens Jeremies
Motopi	Motopi
Toromoja	Toromoja
Tsienyane/Rakops	Tsienyane/Rakops
Roman Pavlioutchenko	Roman Pavlioutchenko
Zbigniew Gut	Zbigniew Gut
Xere	Xere
Xhumo	Xhumo
Zbigniew Rybczyński	Zbigniew Rybczyński
Ptolemy I Soter	Ptolémée Ier
Christian Panucci	Christian Panucci
Zbyněk Brynych	Zbyněk Brynych
Jean Marais	Jean Marais
John Desmond Bernal	John Desmond Bernal
Alexi Lalas	Alexi Lalas
Charles Hermite	Charles Hermite
Choi Moon-sik	Choi Moon-sik
Rugby, North Dakota	Rugby (Dakota du Nord)
Kim Kun-hoan	Kim Kun-hoan
Jang Hyun-Soo	Jang Hyun-soo
Jean-Victor Poncelet	Jean-Victor Poncelet
Park Kang-jo	Park Kang-jo
David Brewster	David Brewster
Kim Jin-hyeon	Kim Jin-hyeon
Santiago Calatrava	Santiago Calatrava Valls
Daniele De Rossi	Daniele De Rossi
Benjamin Büchel	Benjamin Büchel
Kim Young-gwon	Kim Young-gwon
Roger Milla	Roger Milla
Malky Mackay	Malky Mackay
Cho Young-cheol	Cho Young-cheol
Fontenay-lès-Briis	Fontenay-lès-Briis
Jean-Pierre Melville	Jean-Pierre Melville
Emma Thompson	Emma Thompson
Robert Frost	Robert Frost
Juan Mata	Juan Mata
Sari, Iran	Sari (Iran)
Kelvin Leerdam	Kelvin Leerdam
Lex Immers	Lex Immers
Asotin, Washington	Asotin
Zdenko Kobešćak	Zdenko Kobešćak
Zdeno Štrba	Zdeno Štrba
Penmarch	Penmarch
Zdeněk Grygera	Zdeněk Grygera
Daniel Schwaab	Daniel Schwaab
Zdeněk Miler	Zdeněk Miler
Zdeněk Nehoda	Zdeněk Nehoda
Zdeněk Ondrášek	Zdeněk Ondrášek
Zdeněk Pospěch	Zdeněk Pospěch
Zdeněk Zeman	Zdeněk Zeman
Frank Rijkaard	Frank Rijkaard
Zdravko Rajkov	Zdravko Rajkov
Fanavakavahana	Discrimination
Rhazès	Rhazès
Zdzisław Kapka	Zdzisław Kapka
Termas de Río Hondo	Termas de Río Hondo
Zeami Motokiyo	Zeami
Shaquille O'Neal	Shaquille O'Neal
Émile Loubet	Émile Loubet
Howard Phillips Lovecraft	H. P. Lovecraft
Ernest Orlando Lawrence	Ernest Orlando Lawrence
San Mateo, Kalifornia	San Mateo (Californie)
Yuba City, Kalifornia	Yuba City
Curro Torres	Curro Torres
Andreas Görlitz	Andreas Görlitz
Johan Micoud	Johan Micoud
Darjeeling	Darjeeling (ville)
Klaus Fischer	Klaus Fischer
Ruud Boymans	Ruud Boymans
Erik Falkenburg	Erik Falkenburg
Jóhann Berg Guðmundsson	Jóhann Berg Guðmundsson
Ja'far al-Sâdiq	Ja'far al-Sâdiq
Viktor Elm	Viktor Elm
Adam Maher	Adam Maher
Maarten Martens	Maarten Martens
Srinagar	Srinagar
Carsten Jancker	Carsten Jancker
Boris Godunov	Boris Godounov
Dimitar Berbatov	Dimitar Berbatov
Jinan	Jinan
Chris Marker	Chris Marker
André Vésale	André Vésale
Saadi Shirazi	Saadi
Éric Cantona	Éric Cantona
Aborijina ny Aostralia	Aborigènes d'Australie
Ahvaz	Ahvaz
Christopher Wren	Christopher Wren
Gabriel Batistuta	Gabriel Batistuta
Charles Eames	Charles Eames
Carlos Slim	Carlos Slim Helú
Adriano Leite Ribeiro	Adriano Leite Ribeiro
Agartala	Agartala
Philip V an'i Espaina	Philippe V (roi d'Espagne)
Origène	Origène
Fifanaraham-peo	Modulation du signal
Vatana	Corps (biologie)
Nanterre	Nanterre
Henry James	Henry James
Mehmed IV	Mehmed IV
Taubaté	Taubaté
Qom	Qom
Aracaju	Aracaju
Thomas Edward Lawrence	Thomas Edward Lawrence
Frantsa Vao	Nouvelle-France
Zutswa	Zutswa
Lesoma	Lesoma
Monong	Monong
Bogogobo	Bogogobo
Hunhukwe	Hunhukwe
Inalegolo	Inalegolo
Gachibana	Gachibana
Ukwi	Ukwi
Karakobis	Karakobis
Satau	Satau
Ncojane	Ncojane
Morwa	Morwa
Hukuntsi	Hukuntsi
Makopong	Makopong
Lehututu	Lehututu
Oodi	Oodi
Khisa	Khisa
Omaweneno	Omaweneno
Kokotsha	Kokotsha
Bokaa	Bokaa
Lokgwabe	Lokgwabe
Otse	Otse
Moshupa	Moshupa
Tonota	Tonota
Shakawe	Shakawe
Letlhakeng	Letlhakeng
Bokspits	Bokspits
Kang (Botswana)	Kang (Botswana)
Gumare	Gumare
Lerala	Lerala
Chobokwane	Chobokwane
Kotolaname	Kotolaname
Kule	Kule
Rasesa	Rasesa
Struizendam	Struizendam
Malwelwe	Malwelwe
Maubelo	Maubelo
Bere	Bere
Kacgae	Kacgae
Charles Hill	Charles Hill
Vaalhoek	Vaalhoek
Ncaang	Ncaang
Maleshe	Maleshe
Qabo	Qabo
East Hanahai	East Hanahai
Groote Laagte	Groote Laagte
Middlepits	Middlepits
Kachikau	Kachikau
Rapples Pan	Rapples Pan
Tutume	Tutume
Sikwane	Sikwane
Make (Botswana)	Make (Botswana)
Kavimba	Kavimba
Bray (Botswana)	Bray (Botswana)
Phepheng/Draaihoek	Phepheng/Draaihoek
Dutlwe	Dutlwe
Ngwatle	Ngwatle
Khwawa	Khwawa
Mabalane	Mabalane
Kolonkwane	Kolonkwane
Palapye	Palapye
Ramotswa	Ramotswa
Kasane	Kasane
Mogoditshane	Mogoditshane
Botlhapatlou	Botlhapatlou
Maralaleng	Maralaleng
Mmathubudukwane	Mmathubudukwane
Mahalapye	Mahalapye
Molepolole	Molepolole
Enrico Caruso	Enrico Caruso
Tsabong	Tsabong
Dukwi	Dukwi
Kanye	Kanye (Botswana)
Maun	Maun
Ramotlabaki	Ramotlabaki
Ramonaka	Ramonaka
Parakarungu	Parakarungu
Matebeleng	Matebeleng
Khudumelapye	Khudumelapye
Malolwane	Malolwane
Leshibitse	Leshibitse
Pilane Station	Pilane Station
Modipane	Modipane
Kgomodiatshaba	Kgomodiatshaba
Oliphants Drift	Oliphants Drift
West Hanahai	West Hanahai
Mogobane	Mogobane
Gweta	Gweta
Mokubilo	Mokubilo
Mathangwane	Mathangwane
Seleka	Seleka (Botswana)
Sekoma	Sekoma
Dimajwe	Dimajwe
Sekondomboro	Sekondomboro
Cuiabá	Cuiabá
Ramokgwebana	Ramokgwebana
Thabala	Thabala
Taupye	Taupye
Tlhankane	Tlhankane
Gootau	Gootau
Madingwana	Madingwana
Lejwana	Lejwana
Magotlhwane	Magotlhwane
Marojane	Marojane
Maratshwane	Maratshwane
Marobela	Marobela
