Afrika	Afrique
Wikipedia ya Kituruki	Wikipédia en turc
Shijiazhuang	Shijiazhuang
Liam Neeson	Liam Neeson
Papa Leo IX	Léon IX
Papa Viktor II	Victor II
Papa Stefano IX	Étienne IX
Papa Gregori V	Grégoire V
Papa Klementi II	Clément II
Werner von Siemens	Werner von Siemens
Ernst Röhm	Ernst Röhm
Baja California (jimbo)	Basse-Californie (État)
Hasselt	Hasselt
Billy Mays	Billy Mays
Max Born	Max Born
Yohane wa Dukla	Jean de Dukla
RT	RT
Zhuhai	Zhuhai
Shantou	Shantou
Shaoguan	Shaoguan
Jacobs University Bremen	Université Jacobs de Brême
Jiangmen	Jiangmen
Zhanjiang	Zhanjiang
Zhaoqing	Zhaoqing
Huizhou	Huizhou
Meizhou	Meizhou
Shanwei	Shanwei
Diglosia	Diglossie
Heyuan	Heyuan
Yangjiang	Yangjiang
Qingyuan	Qingyuan
Dongguan	Dongguan
Zhongshan	Zhongshan
Chaozhou	Chaozhou
Yunfu	Yunfu
Michael Bay	Michael Bay
Mkondo wa Benguela	Courant de Benguela
Swakopmund	Swakopmund
Tekle Giyorgis II	Tekle Giyorgis II d'Éthiopie
Zalaegerszeg	Zalaegerszeg
Alberto Mkuu	Albert le Grand
Karl von Frisch	Karl von Frisch
Papa Damaso II	Damase II
Gerhard Ertl	Gerhard Ertl
Roland Emmerich	Roland Emmerich
Chiapas	Chiapas
Veracruz (jimbo)	Veracruz (État)
Miaka ya 1150	Années 1150
Bara Hindi	Sous-continent indien
Bendera ya Denmark	Drapeau du Danemark
Guerrero (jimbo)	Guerrero
Heroini	Héroïne
Yucatán (jimbo)	Yucatán
Miaka ya 1030	Années 1030
Miaka ya 1050	Années 1050
Dhambi	Péché
Lou Bega	Lou Bega
Emin Pasha	Emin Pacha
Chandrasekhara Raman	Chandrashekhara Venkata Râman
Horst Buchholz	Horst Buchholz
Siegfried & Roy	Siegfried & Roy
David J. Wineland	David Wineland
Mwerezi	Cèdre du Liban
San Francisco de Campeche, Campeche	Campeche (ville)
Chihuahua, Chihuahua	Chihuahua (ville)
Guanajuato, Guanajuato	Guanajuato
Colima (jimbo)	État de Colima
Colima, Colima	Colima
Uwe Boll	Uwe Boll
Jonesboro, Arkansas	Jonesboro (Arkansas)
Safari	Voyage
Gertrudi wa Thuringia	Gertrude de Helfta
Kiambishi	Affixe
Ijevan	Idjevan
Jay-Z	Jay-Z
Kituo cha astronomia	Observatoire astronomique
Heike Kamerlingh Onnes	Heike Kamerlingh Onnes
John Douglas Cockcroft	John Cockcroft
Burj Al Arab	Burj-al-Arab
Maria Magdalena	Marie de Magdala
Roy Glauber	Roy J. Glauber
Marx Brothers	Marx Brothers
Kula, Manisa	Koula (Manisa)
Kanisa Katoliki la Armenia	Église catholique arménienne
Kanisa Katoliki la Waethiopia	Église catholique éthiopienne
Kanisa Katoliki la Kigiriki la Russia	Église grecque-catholique russe
Kanisa la Wakaldayo	Église catholique chaldéenne
Kanisa Katoliki la Kisiria la Malabar	Église catholique syro-malabare
Kanisa Katoliki la Kimelkiti	Église grecque-catholique melkite
Kanisa la Wamaroni	Église maronite
Kanisa Katoliki la Kigiriki la Bulgaria	Église grecque-catholique bulgare
Franka Potente	Franka Potente
Wolfgang Petersen	Wolfgang Petersen
Habsburg	Habsbourg
Wolfgang Pauli	Wolfgang Pauli
Khalifa	Calife
Muza	Muses
Ekaristi	Eucharistie
Senati (Marekani)	Sénat des États-Unis
Morelos	Morelos
Puducherry	Territoire de Pondichéry
Earl Sutherland	Earl Wilbur Sutherland, Jr.
Otto Sander	Otto Sander
Fuzhou	Fuzhou
Kifungo cha maisha	Emprisonnement à perpétuité
Manda	Manda
Serikali ya Víchy	Régime de Vichy
Mipango miji	Urbanisme
Maria Kresensya Hoess	Maria Crescentia Hoess
Alois Alzheimer	Alois Alzheimer
Hans Georg Dehmelt	Hans Georg Dehmelt
Hermann Emil Fischer	Emil Fischer
Theo Jörgensmann	Theo Jörgensmann
Adamu	Adam
Hildegarda wa Bingen	Hildegarde de Bingen
Theodor Hänsch	Theodor W. Hänsch
Horst Störmer	Horst Störmer
Herbert Kroemer	Herbert Kroemer
Ernst Ruska	Ernst Ruska
Alfred Kastler	Alfred Kastler
Klaus von Klitzing	Klaus von Klitzing
Mkoa wa Salamanca	Province de Salamanque
Mkoa wa Valladolid	Province de Valladolid
Mkoa wa Zamora	Province de Zamora
Mkoa wa León	Province de León
Uria Mhiti	Urie le Hittite
Ezhou	Ezhou
Xiaogan, Hubei	Xiaogan
Huanggang, Hubei	Huanggang (Hubei)
Lanester	Lanester
Mkoa wa Aomori	Préfecture d'Aomori
Mkoa wa Fukushima	Préfecture de Fukushima
Hollywood Walk of Fame	Walk of Fame (Hollywood)
Lorient	Lorient
Mosolotshane	Mosolotshane
Kodibeleng	Kodibeleng
Mmaphashalala	Mmaphashalala
Tewane	Tewane
Mokoswane	Mokoswane
Pilikwe	Pilikwe
Sefhare	Sefhare
Poloka	Poloka
Makwate	Makwate
Ikongwe	Ikongwe
Mokobeng	Mokobeng
Dibete Station	Dibete Station
Machaneng	Machaneng
Mookane	Mookane
Mmutlana	Mmutlana
Ramokgonami	Ramokgonami
Mhalapitsa	Mhalapitsa
Henry Dale	Henry Hallett Dale
Palla Road/Dinokwe	Palla Road/Dinokwe
Vitry-sur-Seine	Vitry-sur-Seine
Portsmouth, Hampshire	Portsmouth
Fridtjof Nansen	Fridtjof Nansen
Miaka ya 1370	Années 1370
Toni Morrison	Toni Morrison
Kalamare	Kalamare
Kudumatse	Kudumatse
Bonwapitse	Bonwapitse
Shoshong	Shoshong
Hai Phong	Hải Phòng
Cheech Marin	Cheech Marin
Willard Boyle	Willard Boyle
Paul Karrer	Paul Karrer
Rasi ya Skandinavia	Péninsule Scandinave
Mhobiti	Hobbit
Mbono	Jatropha curcas
Mkoa wa Yozgat	Yozgat (province)
217 KK	217 av. J.-C.
227 KK	227 av. J.-C.
282 KK	282 av. J.-C.
Katekisimu ya Kanisa Katoliki	Catéchisme de l'Église catholique
279 KK	279 av. J.-C.
404 KK	404 av. J.-C.
Miguel Ángel Asturias	Miguel Ángel Asturias
Isaac Bashevis Singer	Isaac Bashevis Singer
321 KK	321 av. J.-C.
360 KK	360 av. J.-C.
324 KK	324 av. J.-C.
Pierre de Fermat	Pierre de Fermat
281 KK	281 av. J.-C.
406 KK	406 av. J.-C.
Walutheri	Luthéranisme
Nikolaus von Zinzendorf	Nikolaus Ludwig von Zinzendorf
Carl von Ossietzky	Carl von Ossietzky
George E. Smith	George E. Smith
Nta za sikio	Cérumen
Emil von Behring	Emil Adolf von Behring
Wolfgang Ketterle	Wolfgang Ketterle
Otto Warburg	Otto Heinrich Warburg
Walther Bothe	Walther Bothe
A Fistful of Dollars	Pour une poignée de dollars
Paul Heyse	Paul Johann Ludwig von Heyse
Dawa za mfadhaiko	Antidépresseur
Kurt Alder	Kurt Alder
Manfred Eigen	Manfred Eigen
Gerhard Herzberg	Gerhard Herzberg
Hans Fischer	Hans Fischer
Carl Bosch	Carl Bosch
Heinrich Otto Wieland	Heinrich Otto Wieland
Johann Deisenhofer	Johann Deisenhofer
Hans von Euler-Chelpin	Hans von Euler-Chelpin
Friedrich Bergius	Friedrich Bergius
Otto Diels	Otto Diels
Robert Huber	Robert Huber
Karl Ziegler	Karl Ziegler
Mariana wa Molokai	Marianne Cope
Johannes Bednorz	Johannes Georg Bednorz
Ludwig Quidde	Ludwig Quidde
Edith Stein	Edith Stein
Gerd Binnig	Gerd Binnig
Johannes Hans Daniel Jensen	Hans Daniel Jensen
Adelaide wa Italia	Adélaïde de Bourgogne
Max Delbruck	Max Delbrück
Mohamed Zidan	Mohamed Zidan
Georg von Hevesy	George de Hevesy
Pavel Cherenkov	Pavel Tcherenkov
Richard Willstatter	Richard Willstätter
Bert Sakmann	Bert Sakmann
Hartmut Michel	Hartmut Michel
Klaus Barbie	Klaus Barbie
Fritz Lipmann	Fritz Albert Lipmann
Erwin Neher	Erwin Neher
Adolf Windaus	Adolf Windaus
Werner Forssmann	Werner Forssmann
Georges Köhler	Georges Köhler
Georg Wittig	Georg Wittig
Otto Loewi	Otto Loewi
Wolfgang Lukschy	Wolfgang Lukschy
Adalbert wa Magdeburg	Adalbert de Magdebourg
Hans Buchner (Mtunzi)	Hans Buchner
Valentin Weigel	Valentin Weigel
Marcus Nispel	Marcus Nispel
Ludwig Krapf	Johann Ludwig Krapf
Hermann von Wissmann	Hermann von Wissmann
Wilhelm Bleek	Wilhelm Heinrich Immanuel Bleek
Karl Peters	Carl Peters
Marianne Koch	Marianne Koch
Arnold Janssen	Arnold Janssen
Robert Barany	Robert Bárány
Julius Wagner-Jauregg	Julius Wagner-Jauregg
Max Perutz	Max Ferdinand Perutz
Richard Zsigmondy	Richard Adolf Zsigmondy
Fritz Pregl	Fritz Pregl
Richard Kuhn	Richard Kuhn
Alfred Fried	Alfred Hermann Fried
Konrad Lorenz	Konrad Lorenz
Walter Kohn	Walter Kohn
Victor Hess	Victor Franz Hess
Yenisei (mto)	Ienisseï
San Luis Potosí (jimbo)	État de San Luis Potosí
Pieter Zeeman	Pieter Zeeman
Mike Tyson	Mike Tyson
340 KK	340 av. J.-C.
213 KK	213 av. J.-C.
312 KK	312 av. J.-C.
Eslöv	Eslöv
Gadsden, Alabama	Gadsden (Alabama)
Avondale, Arizona	Avondale (Arizona)
Anniston, Alabama	Anniston
Rogers, Arkansas	Rogers (Arkansas)
Dothan, Alabama	Dothan (Alabama)
Fort Smith, Arkansas	Fort Smith (Arkansas)
Springdale, Arkansas	Springdale (Arkansas)
Auburn, Alabama	Auburn (Alabama)
Florence, Alabama	Florence (Alabama)
Miaka ya 1230	Années 1230
Decatur, Alabama	Decatur (Alabama)
Querétaro (jimbo)	Querétaro
Mkoa wa Bingöl	Bingöl (province)
427 KK	427 av. J.-C.
332 KK	332 av. J.-C.
296 KK	296 av. J.-C.
260 KK	260 av. J.-C.
228 KK	228 av. J.-C.
224 KK	224 av. J.-C.
298 KK	298 av. J.-C.
Frederick I Barbarossa	Frédéric Barberousse
273 KK	273 av. J.-C.
Miaka ya 930	Années 930
Mulhouse	Mulhouse
Mbangi	Cannabis
Yuma, Arizona	Yuma (Arizona)
Miaka ya 1390	Années 1390
261 KK	261 av. J.-C.
305 KK	305 av. J.-C.
Apache Junction, Arizona	Apache Junction
387 KK	387 av. J.-C.
Mkoa wa Ardahan	Ardahan (province)
Mkoa wa Aydın	Aydın (province)
Conway, Arkansas	Conway (Arkansas)
Konya	Konya
Huntsville, Alabama	Huntsville (Alabama)
Michoacán	Michoacán
Birmingham, Alabama	Birmingham (Alabama)
Hasira	Colère
Mobile, Alabama	Mobile (Alabama)
Debrecen	Debrecen
Mlango wa Hormuz	Détroit d'Ormuz
Mgawanyo wa madaraka	Séparation des pouvoirs
North Little Rock, Arkansas	North Little Rock
Shirika Lisilo la Kiserikali	Organisation non gouvernementale
Durango (jimbo)	État de Durango
Nayarit	Nayarit
Miaka ya 1130	Années 1130
Puebla (jimbo)	État de Puebla
Hot Springs, Arkansas	Hot Springs (Arkansas)
Mbelewele	Pollen
335 KK	335 av. J.-C.
470 KK	470 av. J.-C.
211 KK	211 av. J.-C.
271 KK	271 av. J.-C.
290 KK	290 av. J.-C.
Ghuba ya Omani	Golfe d'Oman
Aguascalientes (jimbo)	Aguascalientes (État)
283 KK	283 av. J.-C.
284 KK	284 av. J.-C.
299 KK	299 av. J.-C.
Emma Goldman	Emma Goldman
Miaka ya 1360	Années 1360
Miaka ya 1270	Années 1270
José Mourinho	José Mourinho
Christchurch	Christchurch
Urano	Ouranos
Tamaulipas	Tamaulipas
Mkoa wa Chiba	Préfecture de Chiba
Pine Bluff, Arkansas	Pine Bluff
Mbalungi Mkubwa	Citrus maxima
Mmomonyoko	Érosion
Papa Alexander I	Alexandre Ier (pape)
Mkoa wa Amasya	Amasya (province)
Kitabu cha Ruthu	Livre de Ruth
Prison Break	Prison Break
Charlize Theron	Charlize Theron
Mkoa wa Ağrı	Ağrı (province)
Tuzo ya Nobel ya Tiba	Prix Nobel de physiologie ou médecine
Elias Canetti	Elias Canetti
Babsk	Babsk
Mkoa wa Burdur	Burdur (province)
Kenzaburo Oe	Kenzaburō Ōe
Kitabu cha Danieli	Livre de Daniel
Kesi za Nuremberg	Procès de Nuremberg
341 KK	341 av. J.-C.
291 KK	291 av. J.-C.
343 KK	343 av. J.-C.
349 KK	349 av. J.-C.
308 KK	308 av. J.-C.
292 KK	292 av. J.-C.
380 KK	380 av. J.-C.
267 KK	267 av. J.-C.
339 KK	339 av. J.-C.
338 KK	338 av. J.-C.
294 KK	294 av. J.-C.
302 KK	302 av. J.-C.
214 KK	214 av. J.-C.
328 KK	328 av. J.-C.
Quintana Roo	Quintana Roo
Sinaloa	Sinaloa
Zacatecas (jimbo)	État de Zacatecas
Mji Haramu	Cité interdite
Halldór Laxness	Halldór Laxness
Mlima Olimpos	Mont Olympe
Waraka wa kwanza kwa Wakorintho	Première épître aux Corinthiens
Mkoa wa Batman	Batman (province)
Mkoa wa Aichi	Préfecture d'Aichi
Papa Anacletus	Anaclet
Miroslav Klose	Miroslav Klose
Nguchiro	Herpestidae
Papa Julius II	Jules II
Shreveport, Louisiana	Shreveport
Mbamia	Gombo
Msikiti wa Sultan Ahmed	Mosquée bleue
Mkoa wa Van	Van (province)
Antakya	Antioche
Papa Hyginus	Hygin (pape)
Edvard Grieg	Edvard Grieg
370 KK	370 av. J.-C.
219 KK	219 av. J.-C.
479 KK	479 av. J.-C.
358 KK	358 av. J.-C.
329 KK	329 av. J.-C.
Tenzing Norgay	Tensing Norgay
Miaka ya 960	Années 960
Miaka ya 990	Années 990
Miaka ya 890	Années 890
Miaka ya 1190	Années 1190
Miaka ya 1180	Années 1180
DJ Khaled	DJ Khaled
Anne Boleyn	Anne Boleyn
307 KK	307 av. J.-C.
334 KK	334 av. J.-C.
Gabriela Mistral	Gabriela Mistral
Tanuri la nyuklia	Réacteur nucléaire
James Chadwick	James Chadwick
Sigrid Undset	Sigrid Undset
Pearl S. Buck	Pearl Buck
Hidalgo (jimbo)	État d'Hidalgo
Donald A. Glaser	Donald Arthur Glaser
Campeche (jimbo)	État de Campeche
Tabasco (jimbo)	Tabasco (État)
John Travolta	John Travolta
Mkoa wa Kasai Mashariki	Kasaï-Oriental
Svante Arrhenius	Svante August Arrhenius
Ufugaji	Élevage
Fes	Fès
Bhopal	Bhopal
Uundaji bidhaa pepe za tarakilishi	Génie logiciel
Yuda Iskarioti	Judas Iscariote
Monterrey, Nuevo León	Monterrey
Charleroi	Charleroi
Katibu Mkuu wa UM	Secrétaire général des Nations unies
Miaka ya 950	Années 950
Manchuria	Mandchourie
304 KK	304 av. J.-C.
348 KK	348 av. J.-C.
309 KK	309 av. J.-C.
342 KK	342 av. J.-C.
303 KK	303 av. J.-C.
364 KK	364 av. J.-C.
268 KK	268 av. J.-C.
Sifuri halisi	Zéro absolu
469 KK	469 av. J.-C.
Miaka ya 1020	Années 1020
Miaka ya 1060	Années 1060
278 KK	278 av. J.-C.
286 KK	286 av. J.-C.
Ziwa Assal	Lac Assal
Waamuzi (Biblia)	Livre des Juges
Miaka ya 1210	Années 1210
Miaka ya 1350	Années 1350
390 KK	390 av. J.-C.
274 KK	274 av. J.-C.
Bendera ya Uswidi	Drapeau de la Suède
289 KK	289 av. J.-C.
272 KK	272 av. J.-C.
Harrison Ford	Harrison Ford
Miaka ya 1310	Années 1310
Miaka ya 1260	Années 1260
Miaka ya 1220	Années 1220
Miaka ya 1010	Années 1010
Acapulco, Guerrero	Acapulco
Nuhu	Noé (patriarche)
Türk Telekom Arena	Türk Telekom Arena
Pierce Brosnan	Pierce Brosnan
Mkoa wa Konya	Konya (province)
Alpaka	Alpaga
Szeged	Szeged
Bonde la Ufa la Afrika ya Mashariki	Vallée du grand rift
Ghuba ya Akaba	Golfe d'Aqaba
Fort-de-France	Fort-de-France
Papa Sixtus I	Sixte Ier
Manavgat	Manavgat (Antalya)
Papa Telesphorus	Télesphore (pape)
Muwati	Acacia (genre)
Miaka ya 970	Années 970
François Mauriac	François Mauriac
314 KK	314 av. J.-C.
344 KK	344 av. J.-C.
325 KK	325 av. J.-C.
429 KK	429 av. J.-C.
KwaZulu-Natal	KwaZulu-Natal
Anton Bruckner	Anton Bruckner
Miaka ya 1420	Années 1420
Giza (Misri)	Gizeh
Álava	Alava
Mkoa wa Almería	Province d'Almería
Mkoa wa Badajoz	Province de Badajoz
Kanieneo angahewa	Pression atmosphérique
Monica Bellucci	Monica Bellucci
Kiwavi	Chenille (lépidoptère)
319 KK	319 av. J.-C.
337 KK	337 av. J.-C.
265 KK	265 av. J.-C.
269 KK	269 av. J.-C.
Mkoa wa Akita	Préfecture d'Akita
Albino	Albinisme
AFC Ajax	Ajax Amsterdam
Royan	Royan
Mkoa wa Barcelona	Province de Barcelone
Mkoa wa Córdoba (Hispania)	Province de Cordoue
Mkoa wa Cádiz	Province de Cadix
Malaika Gabrieli	Gabriel (archange)
Boulogne-sur-Mer	Boulogne-sur-Mer
Pembe (anatomia)	Corne (biologie)
Okapi	Okapi
Aina za maneno	Nature (grammaire)
George Berkeley	George Berkeley
Tiro	Tyr
Mkoa wa Bolu	Bolu (province)
Mkoa wa Denizli	Denizli (province)
Mexico (jimbo)	État de Mexico
Mkoa wa La Coruña	Province de La Corogne
Mkoa wa Granada	Province de Grenade
301 KK	301 av. J.-C.
Shirika la Chakula na Kilimo la Umoja wa Mataifa (FAO)	Organisation des Nations unies pour l'alimentation et l'agriculture
400 KK	400 av. J.-C.
359 KK	359 av. J.-C.
450 KK	450 av. J.-C.
La Rochelle	La Rochelle
Bendera ya Brazil	Drapeau du Brésil
Hande Yener	Hande Yener
John Galsworthy	John Galsworthy
Miaka ya 920	Années 920
Miaka ya 1170	Années 1170
Miaka ya 980	Années 980
Miaka ya 1080	Années 1080
Miaka ya 1000	Années 1000
Miaka ya 1300	Années 1300
Miaka ya 1330	Années 1330
263 KK	263 av. J.-C.
262 KK	262 av. J.-C.
306 KK	306 av. J.-C.
266 KK	266 av. J.-C.
318 KK	318 av. J.-C.
277 KK	277 av. J.-C.
Henri de Toulouse-Lautrec	Henri de Toulouse-Lautrec
Sankt Pölten	Sankt Pölten
Leon Cooper	Leon Neil Cooper
Msuguano	Frottement
Bundesliga	Championnat d'Allemagne de football
313 KK	313 av. J.-C.
311 KK	311 av. J.-C.
Vita kati ya Irak na Uajemi	Guerre Iran-Irak
Tlaxcala (jimbo)	État de Tlaxcala
Miaka ya 1090	Années 1090
Mkoa	Zone géographique
Wikipedia:Makosa	Nom
Miaka ya 1380	Années 1380
Sokotra	Socotra
Kwaresima	Carême
Miaka ya 1240	Années 1240
Miaka ya 1290	Années 1290
315 KK	315 av. J.-C.
David Villa	David Villa
Majilio	Avent
Miaka ya 1450	Années 1450
Papa Gregori XIII	Grégoire XIII
Bad Urach	Bad Urach
Vihisishi	Interjection
Salvatore Quasimodo	Salvatore Quasimodo
Miaka ya 1110	Années 1110
Miaka ya 1160	Années 1160
Miaka ya 940	Années 940
Miaka ya 1250	Années 1250
Saul Bellow	Saul Bellow
Van	Van (Turquie)
Leicester	Leicester
Timor	Timor
Mkoa wa Sakarya	Sakarya (province)
Mkoa wa Aksaray	Aksaray (province)
Mkoa wa Kars	Kars (province)
Mkoa wa Diyarbakır	Diyarbakır (province)
Uyoga	Champignon
Osmani I	Osman Ier
Mkoa wa Edirne	Edirne (province)
316 KK	316 av. J.-C.
327 KK	327 av. J.-C.
362 KK	362 av. J.-C.
405 KK	405 av. J.-C.
Muhogo	Manioc
366 KK	366 av. J.-C.
389 KK	389 av. J.-C.
317 KK	317 av. J.-C.
361 KK	361 av. J.-C.
363 KK	363 av. J.-C.
346 KK	346 av. J.-C.
Kombe la Mataifa ya Afrika	Coupe d'Afrique des nations de football
Jean Cocteau	Jean Cocteau
Papa Klementi VII	Clément VII
ANC	Congrès national africain
Kampuni ya Kiingereza kwa Uhindi wa Mashariki	Compagnie britannique des Indes orientales
Mpingo	Dalbergia melanoxylon
Eugenio Montale	Eugenio Montale
Almere	Almere
Paa	Toit
Jacinto Benavente	Jacinto Benavente
Goiânia	Goiânia
Papa Pius I	Pie Ier
Kiruna	Kiruna
Mkoa wa Bitlis	Bitlis (province)
Galilaya	Galilée (région)
Kinyegere	Mouffette
357 KK	357 av. J.-C.
376 KK	376 av. J.-C.
382 KK	382 av. J.-C.
413 KK	413 av. J.-C.
430 KK	430 av. J.-C.
365 KK	365 av. J.-C.
367 KK	367 av. J.-C.
Vuvuzela	Vuvuzela
Mkoa wa Ibaraki	Préfecture d'Ibaraki
Mkoa wa Hatay	Hatay
Selena Gomez	Selena Gomez
Lord Rayleigh	John William Strutt Rayleigh
Miaka ya 870	Années 870
Miaka ya 160	Années 160
Uajemi ya Kale	Perse
Bab el Mandeb	Bab-el-Mandeb
Homa ya matumbo	Fièvre typhoïde
Bela Bartok	Béla Bartók
Waturuki	Peuples turcs
James Dewey Watson	James Dewey Watson
Miaka ya 1340	Années 1340
Miaka ya 880	Années 880
Robin Williams	Robin Williams
Mkoa wa Bartın	Bartın (province)
Tohara	Circoncision
Miaka ya 860	Années 860
Miaka ya 1320	Années 1320
Miaka ya 1070	Années 1070
Miaka ya 1200	Années 1200
Miaka ya 1280	Années 1280
385 KK	385 av. J.-C.
Kidole gumba	Pouce (anatomie)
Tanakh	Tanakh
Miaka ya 1140	Années 1140
Diyarbakır	Diyarbakır
Bendera ya Algeria	Drapeau de l'Algérie
Heroes	Heroes
Mons	Mons
354 KK	354 av. J.-C.
Cary Grant	Cary Grant
475 KK	475 av. J.-C.
396 KK	396 av. J.-C.
355 KK	355 av. J.-C.
Kito (madini)	Gemme
Muziki wa country	Musique country
Miaka ya 1440	Années 1440
John Terry	John Terry (football)
Jenerali	Général
Gary Oldman	Gary Oldman
The Matrix	Matrix
Mount Rushmore	Mont Rushmore
Akili	Intelligence
Vladimir Prelog	Vladimir Prelog
Bubalus	Bubalus
Bitlis	Bitlis
Aleksander Prokhorov	Alexandre Mikhaïlovitch Prokhorov
Nikolai Basov	Nikolaï Bassov
Hermann Muller	Hermann Joseph Muller
Avesta (Uswidi)	Avesta (municipalité)
Salem	Salem
Savannah, Georgia	Savannah (Géorgie)
Panzi	Caelifera
Nzige	Locuste
Mkoa wa Kocaeli	Kocaeli (province)
Kanisa kuu la Roma	Basilique Saint-Jean-de-Latran
Karl Landsteiner	Karl Landsteiner
Nchi za Maziwa Makuu	Grands Lacs (Afrique)
Polandball	Polandball
Alois Maria wa Montfort	Louis-Marie Grignion de Montfort
Willy Puchner	Willy Puchner
Changchun	Changchun
London, Ontario	London (Ontario)
Kigezo:Cite book	Modèle:Ouvrage
Pär Lagerkvist	Pär Lagerkvist
Eugene O'Neill	Eugene O'Neill
Errol Flynn	Errol Flynn
Baptisti	Baptisme
Bollywood	Bollywood
Mkoa wa Hakkâri	Hakkari (province)
Nikolai Rimsky-Korsakov	Nikolaï Rimski-Korsakov
Antili Ndogo	Petites Antilles
Injinitreni	Locomotive
Bendera ya Iceland	Drapeau de l'Islande
Gaziantep	Gaziantep
Sugar Land, Texas	Sugar Land
Miles Davis	Miles Davis
Vichy	Vichy
Seamus Heaney	Seamus Heaney
Mkoa wa Vizcaya	Biscaye
Greeley, Colorado	Greeley (Colorado)
Rose Marie	Rose Marie
Mkoa wa Antofagasta	Province d'Antofagasta
Uislamu nchini Tanzania	Islam en Tanzanie
Kocaali	Kocaali
Çamlıyayla	Çamlıyayla
Mut (District), Mersin	Mut (Mersin)
Acıgöl	Acıgöl
Mkoa wa Huelva	Province de Huelva
Mkoa wa Jaén (Hispania)	Province de Jaén (Espagne)
Mkoa wa Lugo	Province de Lugo
Mkoa wa Málaga	Province de Malaga
Mkoa wa Orense	Province d'Ourense
Mkoa wa Las Palmas	Province de Las Palmas
Mkoa wa Pontevedra	Province de Pontevedra
Mkoa wa Sevilla	Province de Séville
Binche	Binche
Châtelet	Châtelet (Belgique)
Mkoa wa Tarragona	Province de Tarragone
Dirty Diana	Dirty Diana
Mkoa wa Santa Cruz de Tenerife	Province de Santa Cruz de Tenerife
Ratili	Livre (unité de masse)
Ubalehe	Puberté
Papa Eleutero	Éleuthère (pape)
Newport	Newport (pays de Galles)
Papa Innocent X	Innocent X
Papa Soter	Sôter (pape)
Papa Innocent XI	Innocent XI
Papa Alexander VIII	Alexandre VIII
Papa Zephyrinus	Zéphyrin
Lobamba	Lobamba
Papa Paulo IV	Paul IV
Papa Pius II	Pie II
Rastafari	Mouvement rastafari
Thabo Mbeki	Thabo Mbeki
Altare	Autel (religion)
Papa Marcello II	Marcel II
Mchai	Théier
Wakalvini	Calvinisme
VfL Wolfsburg	VfL Wolfsbourg
Papa Gregori VIII	Grégoire VIII
Kisonono	Gonorrhée
Apeldoorn	Apeldoorn
Nasaba ya Tudor	Maison Tudor
Ronald Ross	Ronald Ross
Boksiti	Bauxite
Papa Liberius	Libère
Papa Marcello I	Marcel Ier
Bendera ya Jibuti	Drapeau de Djibouti
Maji matamu	Eau douce
Bendera ya Sudan	Drapeau du Soudan
Peter Agre	Peter Agre
Sidney Altman	Sidney Altman
Christian Anfinsen	Christian Boehmer Anfinsen
Francis William Aston	Francis William Aston
Orodha ya miji ya Italia	Liste des principales villes d'Italie par population
Snorri Sturluson	Snorri Sturluson
Blekinge län	Comté de Blekinge
Paul Berg	Paul Berg
Bendera ya Uskoti	Drapeau de l'Écosse
Paul Boyer	Paul D. Boyer
Miskolc	Miskolc
Herbert Brown	Herbert C. Brown
Derek Barton	Derek Harold Richard Barton
Sokwe (Hominoidea)	Hominoidea
Sabato	Chabbat
Jaroslav Seifert	Jaroslav Seifert
Parokia	Paroisse
Papa Paulo II	Paul II
Numidia	Numidie
Dennis Hopper	Dennis Hopper
Ypres	Ypres
Konyeza-vichanio	Ctenophora
Kifupi	Abréviation
Henri Moissan	Henri Moissan
Yul Brynner	Yul Brynner
Jacobus Henricus van 't Hoff	Jacobus Henricus van 't Hoff
Frederick Soddy	Frederick Soddy
Nyuki-asali	Apis (genre)
Bendera ya Honduras	Drapeau du Honduras
Bendera ya Guinea-Bissau	Drapeau de la Guinée-Bissau
Bendera ya Nigeria	Drapeau du Nigeria
Bendera ya Uswazi	Drapeau du Swaziland
Korintho	Corinthe
Bendera ya Togo	Drapeau du Togo
Västra Götalands län	Comté de Västra Götaland
Papa Julius I	Jules Ier
Abati	Abbé
